customer_id,name,plan,monthly_spend,tenure_months,home_tower_id,tower_id,latitude,longitude,city,health_status,anomaly_experienced_count,is_on_unhealthy_tower,churned
C23764,Chaaya Seshadri,Basic_5GB,6680.42,10,T1021,T1021,13.02769764742668,77.62745366548258,Bengaluru,Healthy,0,0,1
C23765,Nathaniel Bhatia,Premium_100GB,2561.71,62,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C23766,Nisha Agate,Basic_5GB,3609.83,33,T1016,T1016,12.981535478694678,77.55241247636768,Bengaluru,Healthy,1,0,0
C23767,Gagan Vig,Unlimited,5005.46,68,T1018,T1018,13.016560059757204,77.56755670675297,Bengaluru,Unhealthy,0,1,0
C23768,Vidhi Puri,Standard_20GB,6172.93,17,T1038,T1038,13.034349083727689,77.59992581648865,Bengaluru,Healthy,0,0,0
C23769,Shravya Kannan,Basic_5GB,6996.38,31,T1042,T1042,13.02905334666557,80.28486841405483,Chennai,Healthy,0,0,0
C23770,Yoshita Dugar,Premium_100GB,7086.07,13,T1012,T1012,13.023810211330176,80.21192951781012,Chennai,Healthy,0,0,0
C23771,Upma Khare,Standard_20GB,6536.87,70,T1030,T1030,12.99871592770494,77.62670506809408,Bengaluru,Healthy,1,0,0
C23772,Wakeeta Issac,Premium_100GB,7939.22,69,T1030,T1030,12.99871592770494,77.62670506809408,Bengaluru,Healthy,1,0,0
C23773,Rachana Prakash,Premium_100GB,6350.21,22,T1035,T1035,28.53740991908231,77.20763735769783,Delhi,Healthy,0,0,0
C23774,Lucky Varkey,Standard_20GB,1628.13,1,T1024,T1024,28.683406618513967,77.12076926840687,Delhi,Healthy,0,0,0
C23775,Bhavika Balay,Premium_100GB,6134.92,50,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,0
C23776,Vedika Gour,Premium_100GB,677.26,47,T1009,T1009,19.07128836279437,72.86222737490004,Mumbai,Unhealthy,0,1,0
C23777,Owen Gole,Premium_100GB,5628.62,63,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,1
C23778,Inaya Bahri,Unlimited,4936.12,6,T1030,T1030,12.99871592770494,77.62670506809408,Bengaluru,Healthy,1,0,0
C23779,Henry Rattan,Premium_100GB,862.93,54,T1014,T1014,13.05420059965723,80.25816516160235,Chennai,Healthy,0,0,0
C23780,Omya Sehgal,Standard_20GB,6050.63,13,T1003,T1003,12.954368465260934,77.59563002387812,Bengaluru,Healthy,0,0,0
C23781,Osha Badal,Unlimited,7727.52,10,T1028,T1028,12.92907087281669,77.58377094225962,Bengaluru,Healthy,0,0,0
C23782,Parth Sane,Standard_20GB,5761.1,44,T1027,T1027,19.079402149123208,72.91569286619138,Mumbai,Healthy,0,0,0
C23783,Raghav Patil,Unlimited,3004.54,14,T1036,T1036,28.51231226115647,77.16809191568898,Delhi,Healthy,0,0,0
C23784,Yutika Rege,Basic_5GB,7660.49,17,T1013,T1013,13.01591161005511,80.20334529669032,Chennai,Healthy,0,0,1
C23785,Nakul Raman,Premium_100GB,7684.57,10,T1016,T1016,12.981535478694678,77.55241247636768,Bengaluru,Healthy,1,0,0
C23786,Vivaan Hari,Unlimited,6429.72,27,T1013,T1013,13.01591161005511,80.20334529669032,Chennai,Healthy,0,0,0
C23787,Nitara Chana,Standard_20GB,5961.4,42,T1037,T1037,28.52690785937098,77.2997725096253,Delhi,Healthy,0,0,0
C23788,Ishani Kar,Unlimited,651.86,42,T1036,T1036,28.51231226115647,77.16809191568898,Delhi,Healthy,0,0,0
C23789,Zayyan Gandhi,Basic_5GB,3845.8,19,T1046,T1046,28.587758677810275,77.21375286662766,Delhi,Unhealthy,0,1,1
C23790,Gopal Dalal,Standard_20GB,6834.97,52,T1043,T1043,12.993855983198662,77.6259189313666,Bengaluru,Healthy,1,0,0
C23791,Odika Lal,Basic_5GB,5506.45,11,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C23792,Pratyush Singh,Basic_5GB,3330.05,36,T1013,T1013,13.01591161005511,80.20334529669032,Chennai,Healthy,0,0,0
C23793,Zilmil Narula,Basic_5GB,4392.62,45,T1039,T1039,28.57559611623694,77.18562856328342,Delhi,Healthy,0,0,0
C23794,Vinaya Parmer,Basic_5GB,416.62,39,T1010,T1010,13.027407874069294,80.26537542842367,Chennai,Unhealthy,0,1,0
C23795,Chaitanya Chokshi,Unlimited,946.35,7,T1004,T1004,13.00034409162078,77.55642614044618,Bengaluru,Healthy,0,0,0
C23796,Nitara Balasubramanian,Premium_100GB,3887.09,68,T1021,T1021,13.02769764742668,77.62745366548258,Bengaluru,Healthy,0,0,0
C23797,Rudra Sen,Standard_20GB,667.23,4,T1019,T1019,28.60387565720649,77.13121231134181,Delhi,Healthy,0,0,0
C23798,Nachiket Kaul,Basic_5GB,2165.4,18,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,0
C23799,Chatura Narula,Standard_20GB,1623.96,12,T1004,T1004,13.00034409162078,77.55642614044618,Bengaluru,Healthy,0,0,0
C23800,Lopa Ganesan,Premium_100GB,4454.98,22,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C23801,Aradhana Chad,Standard_20GB,817.49,34,T1006,T1006,13.042623276281724,80.23720852431478,Chennai,Healthy,0,0,0
C23802,Nimrat Murthy,Unlimited,3030.3,34,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,0
C23803,Wriddhish Aggarwal,Premium_100GB,1001.6,34,T1026,T1026,13.018333489717769,80.27883827043385,Chennai,Healthy,0,0,0
C23804,Ekavir D’Alia,Unlimited,6024.34,69,T1005,T1005,12.9156127437866,77.60282601647768,Bengaluru,Healthy,0,0,0
C23805,Yashoda Nadig,Unlimited,5075.55,40,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C23806,Kevin Cheema,Unlimited,1230.08,46,T1040,T1040,19.12596670726637,72.88051027309317,Mumbai,Healthy,0,0,0
C23807,Farhan Ravi,Unlimited,4522.68,67,T1024,T1024,28.683406618513967,77.12076926840687,Delhi,Healthy,0,0,0
C23808,Anita Savant,Premium_100GB,3162.22,15,T1010,T1010,13.027407874069294,80.26537542842367,Chennai,Unhealthy,0,1,0
C23809,Ekta Rana,Unlimited,358.9,16,T1030,T1030,12.99871592770494,77.62670506809408,Bengaluru,Healthy,1,0,0
C23810,Jagat Wagle,Basic_5GB,932.68,20,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C23811,Warda Pandey,Unlimited,732.02,26,T1045,T1045,19.041617030288958,72.94805647557712,Mumbai,Healthy,0,0,0
C23812,Chandresh Parmer,Premium_100GB,5312.17,39,T1030,T1030,12.99871592770494,77.62670506809408,Bengaluru,Healthy,1,0,0
C23813,Chandresh Krishnan,Standard_20GB,948.77,20,T1011,T1011,19.00641247153387,72.83795253569993,Mumbai,Healthy,1,0,0
C23814,Rayaan Menon,Unlimited,2230.68,6,T1000,T1000,19.041812178251856,72.9302714580966,Mumbai,Healthy,0,0,1
C23815,Oviya Kalita,Unlimited,3043.99,28,T1016,T1016,12.981535478694678,77.55241247636768,Bengaluru,Healthy,1,0,0
C23816,Mason Bora,Basic_5GB,6312.67,6,T1006,T1006,13.042623276281724,80.23720852431478,Chennai,Healthy,0,0,0
C23817,Sai Mahajan,Unlimited,7921.48,36,T1002,T1002,12.961702667587774,77.59965517818893,Bengaluru,Healthy,1,0,0
C23818,Mitesh Mittal,Unlimited,3483.97,47,T1040,T1040,19.12596670726637,72.88051027309317,Mumbai,Healthy,0,0,0
C23819,Ekansh Samra,Unlimited,617.33,35,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C23820,Rayaan Bedi,Unlimited,4326.14,10,T1030,T1030,12.99871592770494,77.62670506809408,Bengaluru,Healthy,1,0,0
C23821,Champak Sankar,Standard_20GB,5147.42,12,T1036,T1036,28.51231226115647,77.16809191568898,Delhi,Healthy,0,0,0
C23822,Quincy Puri,Basic_5GB,5753.36,59,T1037,T1037,28.52690785937098,77.2997725096253,Delhi,Healthy,0,0,0
C23823,Jyoti Saraf,Premium_100GB,5454.25,24,T1018,T1018,13.016560059757204,77.56755670675297,Bengaluru,Unhealthy,0,1,0
C23824,Yug Nair,Standard_20GB,3655.12,50,T1019,T1019,28.60387565720649,77.13121231134181,Delhi,Healthy,0,0,0
C23825,Yamini Pall,Standard_20GB,1288.38,69,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C23826,Amrita Peri,Standard_20GB,7613.96,56,T1028,T1028,12.92907087281669,77.58377094225962,Bengaluru,Healthy,0,0,0
C23827,Veer Kumer,Basic_5GB,5023.34,68,T1011,T1011,19.00641247153387,72.83795253569993,Mumbai,Healthy,1,0,0
C23828,Jonathan Singh,Basic_5GB,6212.78,35,T1005,T1005,12.9156127437866,77.60282601647768,Bengaluru,Healthy,0,0,0
C23829,Zayan Mishra,Premium_100GB,7963.46,65,T1038,T1038,13.034349083727689,77.59992581648865,Bengaluru,Healthy,0,0,0
C23830,Frederick Dey,Unlimited,4522.26,5,T1034,T1034,28.52821554211284,77.25885676527254,Delhi,Unhealthy,0,1,0
C23831,Nathaniel Sunder,Basic_5GB,1558.87,11,T1043,T1043,12.993855983198662,77.6259189313666,Bengaluru,Healthy,1,0,1
C23832,Hiral Mahajan,Unlimited,5342.23,30,T1038,T1038,13.034349083727689,77.59992581648865,Bengaluru,Healthy,0,0,0
C23833,Ishani Toor,Standard_20GB,487.5,34,T1046,T1046,28.587758677810275,77.21375286662766,Delhi,Unhealthy,0,1,0
C23834,Viraj Chopra,Standard_20GB,3788.9,66,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C23835,Yug Bera,Premium_100GB,6762.22,46,T1026,T1026,13.018333489717769,80.27883827043385,Chennai,Healthy,0,0,0
C23836,Atharv Buch,Unlimited,6026.42,13,T1009,T1009,19.07128836279437,72.86222737490004,Mumbai,Unhealthy,0,1,0
C23837,Ayushman Korpal,Standard_20GB,6397.22,38,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C23838,Parth Nagy,Premium_100GB,3813.78,15,T1018,T1018,13.016560059757204,77.56755670675297,Bengaluru,Unhealthy,0,1,0
C23839,Amaira Kar,Standard_20GB,6631.76,3,T1010,T1010,13.027407874069294,80.26537542842367,Chennai,Unhealthy,0,1,1
C23840,Darsh Chhabra,Premium_100GB,2142.97,30,T1034,T1034,28.52821554211284,77.25885676527254,Delhi,Unhealthy,0,1,0
C23841,Agastya Madan,Unlimited,323.62,55,T1003,T1003,12.954368465260934,77.59563002387812,Bengaluru,Healthy,0,0,0
C23842,Tripti Sachar,Premium_100GB,962.64,6,T1023,T1023,12.935275554960178,77.5767429679547,Bengaluru,Unhealthy,0,1,0
C23843,Indira Lalla,Basic_5GB,1567.96,15,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C23844,Pranav Acharya,Unlimited,1773.2,15,T1002,T1002,12.961702667587774,77.59965517818893,Bengaluru,Healthy,1,0,0
C23845,Neha Dutt,Unlimited,730.85,42,T1018,T1018,13.016560059757204,77.56755670675297,Bengaluru,Unhealthy,0,1,0
C23846,Gayathri Loyal,Basic_5GB,3645.84,15,T1034,T1034,28.52821554211284,77.25885676527254,Delhi,Unhealthy,0,1,0
C23847,Kabir Pradhan,Unlimited,1264.07,16,T1011,T1011,19.00641247153387,72.83795253569993,Mumbai,Healthy,1,0,0
C23848,Netra Uppal,Basic_5GB,273.14,52,T1033,T1033,19.147865118274986,72.93988551203643,Mumbai,Healthy,0,0,0
C23849,Turvi Dora,Premium_100GB,6681.03,55,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,0
C23850,Pavani Batra,Unlimited,3508.38,24,T1022,T1022,28.570299130145017,77.1258696041448,Delhi,Healthy,0,0,0
C23851,Omaja Nagar,Standard_20GB,756.77,7,T1023,T1023,12.935275554960178,77.5767429679547,Bengaluru,Unhealthy,0,1,0
C23852,Chakrika Keer,Basic_5GB,6484.41,14,T1013,T1013,13.01591161005511,80.20334529669032,Chennai,Healthy,0,0,0
C23853,Dayamai Dhaliwal,Standard_20GB,2053.27,17,T1040,T1040,19.12596670726637,72.88051027309317,Mumbai,Healthy,0,0,0
C23854,Harita Kunda,Premium_100GB,5456.69,60,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,0
C23855,Liam Salvi,Premium_100GB,919.21,31,T1009,T1009,19.07128836279437,72.86222737490004,Mumbai,Unhealthy,0,1,0
C23856,Dalbir Shah,Unlimited,5560.5,69,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C23857,Victor Nazareth,Premium_100GB,6409.86,13,T1017,T1017,13.029181558561362,80.22806739947332,Chennai,Healthy,0,0,0
C23858,Vinaya Sant,Standard_20GB,6514.64,15,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,0
C23859,Jatin Rai,Standard_20GB,3329.44,22,T1000,T1000,19.041812178251856,72.9302714580966,Mumbai,Healthy,0,0,0
C23860,Eshana Edwin,Basic_5GB,2943.97,22,T1041,T1041,19.01369620236482,72.83553383971655,Mumbai,Healthy,0,0,0
C23861,Waida Vig,Premium_100GB,4136.3,8,T1015,T1015,19.095481599030936,72.8056778156077,Mumbai,Healthy,0,0,0
C23862,Samaksh Buch,Standard_20GB,940.34,22,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,0
C23863,Lekha Shah,Premium_100GB,7190.99,59,T1045,T1045,19.041617030288958,72.94805647557712,Mumbai,Healthy,0,0,0
C23864,Yauvani Sha,Basic_5GB,7148.29,61,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,0
C23865,Jeevika Narain,Unlimited,2772.6,19,T1006,T1006,13.042623276281724,80.23720852431478,Chennai,Healthy,0,0,0
C23866,Faqid Minhas,Basic_5GB,3461.51,35,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C23867,Bhavika Pillai,Premium_100GB,7875.84,55,T1023,T1023,12.935275554960178,77.5767429679547,Bengaluru,Unhealthy,0,1,0
C23868,Nathaniel Bedi,Unlimited,4987.18,33,T1036,T1036,28.51231226115647,77.16809191568898,Delhi,Healthy,0,0,0
C23869,Ishwar Lall,Premium_100GB,4161.15,11,T1010,T1010,13.027407874069294,80.26537542842367,Chennai,Unhealthy,0,1,1
C23870,Rehaan Cherian,Unlimited,6506.84,58,T1046,T1046,28.587758677810275,77.21375286662766,Delhi,Unhealthy,0,1,0
C23871,Sanaya Bal,Basic_5GB,5362.2,47,T1003,T1003,12.954368465260934,77.59563002387812,Bengaluru,Healthy,0,0,0
C23872,Charita Bansal,Standard_20GB,1276.08,30,T1013,T1013,13.01591161005511,80.20334529669032,Chennai,Healthy,0,0,0
C23873,Zaid Yogi,Unlimited,3341.16,28,T1011,T1011,19.00641247153387,72.83795253569993,Mumbai,Healthy,1,0,1
C23874,Chanchal Sethi,Premium_100GB,3633.86,30,T1030,T1030,12.99871592770494,77.62670506809408,Bengaluru,Healthy,1,0,0
C23875,Anika Bath,Standard_20GB,3996.49,65,T1028,T1028,12.92907087281669,77.58377094225962,Bengaluru,Healthy,0,0,0
C23876,Aarnav Prashad,Unlimited,775.84,6,T1039,T1039,28.57559611623694,77.18562856328342,Delhi,Healthy,0,0,0
C23877,Niharika Garg,Unlimited,3904.63,14,T1009,T1009,19.07128836279437,72.86222737490004,Mumbai,Unhealthy,0,1,1
C23878,Netra Sarin,Unlimited,3270.91,62,T1047,T1047,19.091529343236644,72.86963493972571,Mumbai,Healthy,0,0,0
C23879,Urmi Banerjee,Premium_100GB,3504.91,47,T1049,T1049,19.056050794276302,72.87180681526907,Mumbai,Healthy,0,0,0
C23880,Dalbir Edwin,Unlimited,2906.22,35,T1007,T1007,28.610000621939115,77.29976806308876,Delhi,Healthy,0,0,0
C23881,Ekaraj Brar,Premium_100GB,7930.14,57,T1039,T1039,28.57559611623694,77.18562856328342,Delhi,Healthy,0,0,0
C23882,Advik Bath,Unlimited,4680.44,3,T1047,T1047,19.091529343236644,72.86963493972571,Mumbai,Healthy,0,0,0
C23883,Jatin Murthy,Basic_5GB,2300.29,10,T1042,T1042,13.02905334666557,80.28486841405483,Chennai,Healthy,0,0,0
C23884,Veer Das,Unlimited,3649.22,32,T1001,T1001,28.53352426257309,77.129087049642,Delhi,Healthy,0,0,0
C23885,Gaurangi Uppal,Standard_20GB,3516.35,53,T1033,T1033,19.147865118274986,72.93988551203643,Mumbai,Healthy,0,0,0
C23886,Simon Sura,Premium_100GB,4496.02,58,T1011,T1011,19.00641247153387,72.83795253569993,Mumbai,Healthy,1,0,0
C23887,Sara Butala,Basic_5GB,632.05,16,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C23888,Krisha Bose,Unlimited,6921.5,65,T1015,T1015,19.095481599030936,72.8056778156077,Mumbai,Healthy,0,0,0
C23889,Qabil Saini,Basic_5GB,6568.99,12,T1032,T1032,28.51312326199266,77.12862480666897,Delhi,Healthy,0,0,0
C23890,Rachita Sehgal,Basic_5GB,1800.07,49,T1017,T1017,13.029181558561362,80.22806739947332,Chennai,Healthy,0,0,0
C23891,Jagrati Bumb,Premium_100GB,5327.92,36,T1017,T1017,13.029181558561362,80.22806739947332,Chennai,Healthy,0,0,0
C23892,Neha Narayan,Unlimited,2544.53,53,T1007,T1007,28.610000621939115,77.29976806308876,Delhi,Healthy,0,0,0
C23893,Hamsini Kant,Basic_5GB,3134.44,52,T1005,T1005,12.9156127437866,77.60282601647768,Bengaluru,Healthy,0,0,0
C23894,Chameli Bera,Standard_20GB,2333.49,40,T1042,T1042,13.02905334666557,80.28486841405483,Chennai,Healthy,0,0,0
C23895,Chatresh Gupta,Basic_5GB,7286.11,34,T1020,T1020,28.50278945562401,77.26156907446276,Delhi,Healthy,0,0,0
C23896,Balveer Chakraborty,Basic_5GB,2770.64,14,T1004,T1004,13.00034409162078,77.55642614044618,Bengaluru,Healthy,0,0,0
C23897,Jai Kata,Basic_5GB,1132.33,18,T1041,T1041,19.01369620236482,72.83553383971655,Mumbai,Healthy,0,0,0
C23898,Irya Banerjee,Basic_5GB,6268.3,1,T1026,T1026,13.018333489717769,80.27883827043385,Chennai,Healthy,0,0,1
C23899,Bhavya Dhillon,Basic_5GB,2378.38,45,T1043,T1043,12.993855983198662,77.6259189313666,Bengaluru,Healthy,1,0,0
C23900,Ryan Chada,Unlimited,2115.53,24,T1005,T1005,12.9156127437866,77.60282601647768,Bengaluru,Healthy,0,0,0
C23901,Wishi Ghosh,Basic_5GB,902.64,23,T1035,T1035,28.53740991908231,77.20763735769783,Delhi,Healthy,0,0,0
C23902,Arjun Chaudry,Premium_100GB,585.41,31,T1019,T1019,28.60387565720649,77.13121231134181,Delhi,Healthy,0,0,0
C23903,Omkaar Koshy,Basic_5GB,7259.24,49,T1018,T1018,13.016560059757204,77.56755670675297,Bengaluru,Unhealthy,0,1,0
C23904,Ojas Minhas,Standard_20GB,3764.51,20,T1045,T1045,19.041617030288958,72.94805647557712,Mumbai,Healthy,0,0,0
C23905,Ucchal Raja,Unlimited,5187.5,17,T1045,T1045,19.041617030288958,72.94805647557712,Mumbai,Healthy,0,0,0
C23906,Hemang Bakshi,Unlimited,5237.34,26,T1001,T1001,28.53352426257309,77.129087049642,Delhi,Healthy,0,0,0
C23907,Samarth Raman,Basic_5GB,1028.74,16,T1000,T1000,19.041812178251856,72.9302714580966,Mumbai,Healthy,0,0,0
C23908,Ranbir Verma,Premium_100GB,4160.8,38,T1039,T1039,28.57559611623694,77.18562856328342,Delhi,Healthy,0,0,0
C23909,Vivaan Goswami,Unlimited,843.44,30,T1011,T1011,19.00641247153387,72.83795253569993,Mumbai,Healthy,1,0,0
C23910,Sathvik Rama,Basic_5GB,5761.86,8,T1009,T1009,19.07128836279437,72.86222737490004,Mumbai,Unhealthy,0,1,0
C23911,Harsh Mohanty,Basic_5GB,3914.4,46,T1042,T1042,13.02905334666557,80.28486841405483,Chennai,Healthy,0,0,0
C23912,Kavya Nazareth,Standard_20GB,512.06,10,T1041,T1041,19.01369620236482,72.83553383971655,Mumbai,Healthy,0,0,0
C23913,Tripti Shenoy,Premium_100GB,3666.47,3,T1004,T1004,13.00034409162078,77.55642614044618,Bengaluru,Healthy,0,0,0
C23914,Jasmit Suri,Premium_100GB,4964.7,17,T1032,T1032,28.51312326199266,77.12862480666897,Delhi,Healthy,0,0,0
C23915,Naksh Rai,Standard_20GB,267.83,69,T1002,T1002,12.961702667587774,77.59965517818893,Bengaluru,Healthy,1,0,0
C23916,Darpan Mukherjee,Basic_5GB,6698.46,25,T1016,T1016,12.981535478694678,77.55241247636768,Bengaluru,Healthy,1,0,1
C23917,Gabriel Chanda,Basic_5GB,4218.62,7,T1010,T1010,13.027407874069294,80.26537542842367,Chennai,Unhealthy,0,1,0
C23918,Warjas Kuruvilla,Premium_100GB,6105.11,20,T1019,T1019,28.60387565720649,77.13121231134181,Delhi,Healthy,0,0,0
C23919,Jackson Krishna,Premium_100GB,1363.18,23,T1024,T1024,28.683406618513967,77.12076926840687,Delhi,Healthy,0,0,0
C23920,Kala Prakash,Unlimited,3948.41,6,T1033,T1033,19.147865118274986,72.93988551203643,Mumbai,Healthy,0,0,0
C23921,Avi Sathe,Premium_100GB,4045.36,38,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C23922,Jagdish Agrawal,Standard_20GB,6804.85,13,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C23923,Jacob Kamdar,Unlimited,7181.17,15,T1018,T1018,13.016560059757204,77.56755670675297,Bengaluru,Unhealthy,0,1,0
C23924,Darpan Uppal,Premium_100GB,7402.73,22,T1000,T1000,19.041812178251856,72.9302714580966,Mumbai,Healthy,0,0,0
C23925,Vaishnavi Dhaliwal,Standard_20GB,5632.51,23,T1009,T1009,19.07128836279437,72.86222737490004,Mumbai,Unhealthy,0,1,0
C23926,Omaja Jani,Premium_100GB,2046.44,56,T1016,T1016,12.981535478694678,77.55241247636768,Bengaluru,Healthy,1,0,0
C23927,Samuel Badal,Standard_20GB,7758.21,30,T1032,T1032,28.51312326199266,77.12862480666897,Delhi,Healthy,0,0,0
C23928,Samaksh Bumb,Premium_100GB,5867.31,25,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,0
C23929,Fiyaz Dara,Premium_100GB,1041.34,70,T1002,T1002,12.961702667587774,77.59965517818893,Bengaluru,Healthy,1,0,0
C23930,Sathvik Amble,Standard_20GB,7163.7,70,T1036,T1036,28.51231226115647,77.16809191568898,Delhi,Healthy,0,0,0
C23931,Yashvi Bal,Unlimited,3622.77,29,T1037,T1037,28.52690785937098,77.2997725096253,Delhi,Healthy,0,0,0
C23932,Dhruv Raghavan,Standard_20GB,2150.59,20,T1006,T1006,13.042623276281724,80.23720852431478,Chennai,Healthy,0,0,0
C23933,Jasmit Sagar,Standard_20GB,7373.96,2,T1003,T1003,12.954368465260934,77.59563002387812,Bengaluru,Healthy,0,0,0
C23934,Dhriti Char,Unlimited,1407.15,38,T1040,T1040,19.12596670726637,72.88051027309317,Mumbai,Healthy,0,0,1
C23935,Amara D’Alia,Unlimited,5459.18,19,T1008,T1008,12.93990344119929,77.62464901721242,Bengaluru,Healthy,0,0,0
C23936,Chakradev Cheema,Premium_100GB,4082.67,31,T1047,T1047,19.091529343236644,72.86963493972571,Mumbai,Healthy,0,0,0
C23937,Yashica Garde,Standard_20GB,2214.48,2,T1047,T1047,19.091529343236644,72.86963493972571,Mumbai,Healthy,0,0,0
C23938,Darsh Dhaliwal,Basic_5GB,1327.73,4,T1037,T1037,28.52690785937098,77.2997725096253,Delhi,Healthy,0,0,0
C23939,Krish Sarin,Standard_20GB,5323.21,28,T1023,T1023,12.935275554960178,77.5767429679547,Bengaluru,Unhealthy,0,1,0
C23940,Gayathri Devi,Unlimited,4086.85,5,T1017,T1017,13.029181558561362,80.22806739947332,Chennai,Healthy,0,0,1
C23941,Mitesh Pai,Standard_20GB,7221.13,35,T1010,T1010,13.027407874069294,80.26537542842367,Chennai,Unhealthy,0,1,0
C23942,Hardik Kale,Unlimited,7304.25,37,T1012,T1012,13.023810211330176,80.21192951781012,Chennai,Healthy,0,0,0
C23943,Abhimanyu Golla,Unlimited,5291.29,56,T1017,T1017,13.029181558561362,80.22806739947332,Chennai,Healthy,0,0,0
C23944,Qadim Roy,Premium_100GB,3220.83,12,T1014,T1014,13.05420059965723,80.25816516160235,Chennai,Healthy,0,0,0
C23945,Lucky Madan,Basic_5GB,6756.95,68,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C23946,Ekiya Dugar,Standard_20GB,7724.58,50,T1033,T1033,19.147865118274986,72.93988551203643,Mumbai,Healthy,0,0,0
C23947,Ekaja Naik,Standard_20GB,7822.3,11,T1006,T1006,13.042623276281724,80.23720852431478,Chennai,Healthy,0,0,0
C23948,Megha Jhaveri,Basic_5GB,5894.21,51,T1027,T1027,19.079402149123208,72.91569286619138,Mumbai,Healthy,0,0,0
C23949,Eiravati Joshi,Basic_5GB,1303.5,35,T1027,T1027,19.079402149123208,72.91569286619138,Mumbai,Healthy,0,0,0
C23950,Watika Konda,Premium_100GB,4680.44,17,T1005,T1005,12.9156127437866,77.60282601647768,Bengaluru,Healthy,0,0,0
C23951,Jackson Krishnamurthy,Premium_100GB,3325.32,5,T1025,T1025,28.509918874028973,77.29217705038093,Delhi,Unhealthy,0,1,0
C23952,Ekapad Bhatnagar,Premium_100GB,4211.51,11,T1040,T1040,19.12596670726637,72.88051027309317,Mumbai,Healthy,0,0,0
C23953,Manthan Kashyap,Standard_20GB,5838.33,44,T1006,T1006,13.042623276281724,80.23720852431478,Chennai,Healthy,0,0,0
C23954,Ishwar Pau,Standard_20GB,6999.44,12,T1006,T1006,13.042623276281724,80.23720852431478,Chennai,Healthy,0,0,0
C23955,Lakshmi Sridhar,Unlimited,2438.2,61,T1014,T1014,13.05420059965723,80.25816516160235,Chennai,Healthy,0,0,0
C23956,Anjali Bose,Basic_5GB,3108.11,43,T1045,T1045,19.041617030288958,72.94805647557712,Mumbai,Healthy,0,0,0
C23957,Aayush Lala,Basic_5GB,2917.21,32,T1010,T1010,13.027407874069294,80.26537542842367,Chennai,Unhealthy,0,1,0
C23958,Niharika Balakrishnan,Basic_5GB,812.5,55,T1013,T1013,13.01591161005511,80.20334529669032,Chennai,Healthy,0,0,0
C23959,Arunima Lanka,Standard_20GB,6677.86,40,T1049,T1049,19.056050794276302,72.87180681526907,Mumbai,Healthy,0,0,0
C23960,Sanya Bose,Basic_5GB,1942.74,9,T1044,T1044,28.6071416758286,77.1576108996647,Delhi,Unhealthy,0,1,1
C23961,Amara Pall,Unlimited,6232.18,50,T1007,T1007,28.610000621939115,77.29976806308876,Delhi,Healthy,0,0,0
C23962,Azad Bansal,Basic_5GB,3103.11,4,T1029,T1029,13.069496530670513,80.20572406593942,Chennai,Healthy,0,0,0
C23963,Janya Tara,Premium_100GB,3485.96,68,T1023,T1023,12.935275554960178,77.5767429679547,Bengaluru,Unhealthy,0,1,0
C23964,Xavier Pradhan,Basic_5GB,4169.38,51,T1032,T1032,28.51312326199266,77.12862480666897,Delhi,Healthy,0,0,0
C23965,Tamanna Chad,Standard_20GB,6154.18,48,T1048,T1048,19.129969470149558,72.88423945036011,Mumbai,Healthy,0,0,0
